"","iso3c","year","iso2c","country","Gini","GDPperCapPPP","CO2emissions","PopulationDens","UrbanPop","region","capital","longitude","latitude","income","lending","EPI"
"142","BEL",2011,"BE","Belgium",28.43,40858.7251704577,8.95362211506711,364.85284015852,97.687,"Europe & Central Asia (all income levels)","Brussels","4.36761","50.8371","High income: OECD","Not classified",66.4
"143","BEL",2012,"BE","Belgium",27.59,41930.6618333441,8.28483788011157,367.51142668428,97.732,"Europe & Central Asia (all income levels)","Brussels","4.36761","50.8371","High income: OECD","Not classified",66.61
"144","BEL",2014,"BE","Belgium",NA,43409.2408923283,NA,370.911922060766,97.818,"Europe & Central Asia (all income levels)","Brussels","4.36761","50.8371","High income: OECD","Not classified",66.61
"145","BEN",2002,"BJ","Benin",NA,1400.04975629391,0.280412782963242,65.7568641362185,38.969,"Sub-Saharan Africa (all income levels)","Porto-Novo","2.6323","6.4779","Low income","IDA",31.34
"146","BEN",2003,"BJ","Benin",38.58,1428.79277939876,0.307110875080766,67.9822720822987,39.297,"Sub-Saharan Africa (all income levels)","Porto-Novo","2.6323","6.4779","Low income","IDA",31.41
"147","BEN",2004,"BJ","Benin",NA,1483.35774276786,0.316583690909118,70.2624689606243,39.635,"Sub-Saharan Africa (all income levels)","Porto-Novo","2.6323","6.4779","Low income","IDA",31.01
"148","BEN",2005,"BJ","Benin",NA,1507.89116059976,0.292647893114482,72.5644022703086,39.982,"Sub-Saharan Africa (all income levels)","Porto-Novo","2.6323","6.4779","Low income","IDA",31.14
"149","BEN",2006,"BJ","Benin",NA,1565.55691021423,0.458607506622972,74.8822011351543,40.338,"Sub-Saharan Africa (all income levels)","Porto-Novo","2.6323","6.4779","Low income","IDA",31.04
"150","BEN",2007,"BJ","Benin",NA,1651.80866532324,0.516298738681918,77.222747428166,40.703,"Sub-Saharan Africa (all income levels)","Porto-Novo","2.6323","6.4779","Low income","IDA",31.49
"151","BEN",2008,"BJ","Benin",NA,1714.28020892631,0.491601795281119,79.5807467186946,41.078,"Sub-Saharan Africa (all income levels)","Porto-Novo","2.6323","6.4779","Low income","IDA",31.87
"152","BEN",2009,"BJ","Benin",NA,1716.20726781722,0.50435732912368,81.9526605179142,41.461,"Sub-Saharan Africa (all income levels)","Porto-Novo","2.6323","6.4779","Low income","IDA",32.19
"153","BEN",2010,"BJ","Benin",NA,1723.79692585274,0.535215995124187,84.3366264632849,41.854,"Sub-Saharan Africa (all income levels)","Porto-Novo","2.6323","6.4779","Low income","IDA",32.19
"154","BEN",2011,"BJ","Benin",43.44,1761.57433063086,0.54258480921767,86.7274831500532,42.256,"Sub-Saharan Africa (all income levels)","Porto-Novo","2.6323","6.4779","Low income","IDA",32.26
"155","BEN",2012,"BJ","Benin",NA,1826.80893511019,0.548419410073363,89.1255054984037,42.667,"Sub-Saharan Africa (all income levels)","Porto-Novo","2.6323","6.4779","Low income","IDA",32.42
"156","BEN",2014,"BJ","Benin",NA,2037.58620518812,NA,93.9915040794608,43.514,"Sub-Saharan Africa (all income levels)","Porto-Novo","2.6323","6.4779","Low income","IDA",32.42
"157","BFA",2002,"BF","Burkina Faso",NA,904.627387486719,0.0817475639053798,44.9231871345029,19.258,"Sub-Saharan Africa (all income levels)","Ouagadougou","-1.53395","12.3605","Low income","IDA",37.81
"158","BFA",2003,"BF","Burkina Faso",43.25,966.305661650036,0.0852143871808742,46.2412134502924,19.996,"Sub-Saharan Africa (all income levels)","Ouagadougou","-1.53395","12.3605","Low income","IDA",38.61
"159","BFA",2004,"BF","Burkina Faso",NA,1007.36826110149,0.084722420619097,47.6171016081871,20.757,"Sub-Saharan Africa (all income levels)","Ouagadougou","-1.53395","12.3605","Low income","IDA",37.64
"160","BFA",2005,"BF","Burkina Faso",NA,1096.68886795956,0.0838753505550506,49.0567580409357,21.537,"Sub-Saharan Africa (all income levels)","Ouagadougou","-1.53395","12.3605","Low income","IDA",38.18
"161","BFA",2006,"BF","Burkina Faso",NA,1165.27426476321,0.0983401636307714,50.5635782163743,22.339,"Sub-Saharan Africa (all income levels)","Ouagadougou","-1.53395","12.3605","Low income","IDA",39.36
"162","BFA",2007,"BF","Burkina Faso",NA,1225.85088750705,0.115429246294273,52.1345102339181,23.163,"Sub-Saharan Africa (all income levels)","Ouagadougou","-1.53395","12.3605","Low income","IDA",39.56
"163","BFA",2008,"BF","Burkina Faso",NA,1300.49806852766,0.130385448756548,53.7610051169591,23.993,"Sub-Saharan Africa (all income levels)","Ouagadougou","-1.53395","12.3605","Low income","IDA",39.77
"164","BFA",2009,"BF","Burkina Faso",39.76,1308.54604571826,0.127424986759732,55.4307602339181,24.828,"Sub-Saharan Africa (all income levels)","Ouagadougou","-1.53395","12.3605","Low income","IDA",39.99
"165","BFA",2010,"BF","Burkina Faso",NA,1393.56272130626,0.125501325288673,57.1347441520468,25.665,"Sub-Saharan Africa (all income levels)","Ouagadougou","-1.53395","12.3605","Low income","IDA",40.22
"166","BFA",2011,"BF","Burkina Faso",NA,1470.43518369954,0.137283259154753,58.8700694444444,26.505,"Sub-Saharan Africa (all income levels)","Ouagadougou","-1.53395","12.3605","Low income","IDA",40.44
"167","BFA",2012,"BF","Burkina Faso",NA,1547.64937169723,0.15847559730798,60.6389364035088,27.346,"Sub-Saharan Africa (all income levels)","Ouagadougou","-1.53395","12.3605","Low income","IDA",40.52
"168","BFA",2014,"BF","Burkina Faso",35.3,1626.26691330168,NA,64.2880043859649,29.024,"Sub-Saharan Africa (all income levels)","Ouagadougou","-1.53395","12.3605","Low income","IDA",40.52
"169","BGD",2002,"BD","Bangladesh",NA,1424.31223331065,0.247430419383157,1046.54264423446,24.756,"South Asia","Dhaka","90.4113","23.7055","Low income","IDA",24.63
"170","BGD",2003,"BD","Bangladesh",NA,1495.5292207013,0.257377570103195,1064.76280248905,25.429,"South Asia","Dhaka","90.4113","23.7055","Low income","IDA",24.24
"171","BGD",2004,"BD","Bangladesh",NA,1591.40438931671,0.267701508677138,1081.9988169317,26.114,"South Asia","Dhaka","90.4113","23.7055","Low income","IDA",25.33
"172","BGD",2005,"BD","Bangladesh",33.2,1724.42770760079,0.276211626673506,1098.02549742644,26.809,"South Asia","Dhaka","90.4113","23.7055","Low income","IDA",25.44
"173","BGD",2006,"BD","Bangladesh",NA,1871.00013546296,0.300622666904668,1112.69292463701,27.517,"South Asia","Dhaka","90.4113","23.7055","Low income","IDA",25.43
"174","BGD",2007,"BD","Bangladesh",NA,2031.77852150986,0.302930322847551,1126.16337865868,28.237,"South Asia","Dhaka","90.4113","23.7055","Low income","IDA",25.37
"175","BGD",2008,"BD","Bangladesh",NA,2171.6297284589,0.334291253273057,1138.91428900668,28.968,"South Asia","Dhaka","90.4113","23.7055","Low income","IDA",25.23
"176","BGD",2009,"BD","Bangladesh",NA,2273.16420141086,0.359053572804197,1151.61585618806,29.709,"South Asia","Dhaka","90.4113","23.7055","Low income","IDA",25.17
"177","BGD",2010,"BD","Bangladesh",32.13,2401.71873977807,0.395682596524262,1164.75975263117,30.462,"South Asia","Dhaka","90.4113","23.7055","Low income","IDA",25.32
"178","BGD",2011,"BD","Bangladesh",NA,2579.33504808833,0.414398868276084,1178.50205116386,31.225,"South Asia","Dhaka","90.4113","23.7055","Low income","IDA",25.53
"179","BGD",2012,"BD","Bangladesh",NA,2764.78192830626,0.434633966884938,1192.72787124529,31.99,"South Asia","Dhaka","90.4113","23.7055","Low income","IDA",25.61
"180","BGD",2014,"BD","Bangladesh",NA,3134.15425175505,NA,1222.07507874318,33.516,"South Asia","Dhaka","90.4113","23.7055","Low income","IDA",25.61
"181","BGR",2002,"BG","Bulgaria",NA,7760.33549061553,5.67260666244052,72.3204779411765,69.524,"Europe & Central Asia (all income levels)","Sofia","23.3238","42.7105","Upper middle income","IBRD",61.79
"182","BGR",2003,"BG","Bulgaria",28.92,8386.67506348624,6.04686167685619,71.927525972235,69.879,"Europe & Central Asia (all income levels)","Sofia","23.3238","42.7105","Upper middle income","IBRD",60.7
"183","BGR",2004,"BG","Bulgaria",NA,9155.58945816126,6.01477350230897,71.5443269584406,70.233,"Europe & Central Asia (all income levels)","Sofia","23.3238","42.7105","Upper middle income","IBRD",61.13
"184","BGR",2005,"BG","Bulgaria",NA,10123.9738365074,6.19086667786405,71.2435567010309,70.584,"Europe & Central Asia (all income levels)","Sofia","23.3238","42.7105","Upper middle income","IBRD",61.85
"185","BGR",2006,"BG","Bulgaria",35.73,11440.9073256142,6.36329299053646,70.8737917702292,70.932,"Europe & Central Asia (all income levels)","Sofia","23.3238","42.7105","Upper middle income","IBRD",62.29
"186","BGR",2007,"BG","Bulgaria",28.14,13319.2437193032,6.92543528202448,69.4718534204954,71.278,"Europe & Central Asia (all income levels)","Sofia","23.3238","42.7105","Upper middle income","IBRD",62
"187","BGR",2008,"BG","Bulgaria",33.57,14934.774464064,6.77208754122923,68.98592210662,71.622,"Europe & Central Asia (all income levels)","Sofia","23.3238","42.7105","Upper middle income","IBRD",63.33
"188","BGR",2009,"BG","Bulgaria",33.82,14870.8054059912,5.73119372396296,68.5744565217391,71.963,"Europe & Central Asia (all income levels)","Sofia","23.3238","42.7105","Upper middle income","IBRD",63.67
"189","BGR",2010,"BG","Bulgaria",35.65,15084.3221603393,5.96539604161881,68.1245302137067,72.302,"Europe & Central Asia (all income levels)","Sofia","23.3238","42.7105","Upper middle income","IBRD",64.12
"190","BGR",2011,"BG","Bulgaria",34.28,15603.0516627461,6.71488153495598,67.6890935887988,72.638,"Europe & Central Asia (all income levels)","Sofia","23.3238","42.7105","Upper middle income","IBRD",63.66
"191","BGR",2012,"BG","Bulgaria",36.01,16097.8343137084,6.14204310276862,67.2981577008106,72.971,"Europe & Central Asia (all income levels)","Sofia","23.3238","42.7105","Upper middle income","IBRD",64.01
"192","BGR",2014,"BG","Bulgaria",NA,17207.5953349321,NA,66.5432756079587,73.626,"Europe & Central Asia (all income levels)","Sofia","23.3238","42.7105","Upper middle income","IBRD",64.01
"193","BHR",2002,"BH","Bahrain",NA,36288.4674115159,21.6421070771267,1021.64084507042,88.37,"Middle East & North Africa (all income levels)","Manama","50.5354","26.1921","High income: nonOECD","Not classified",54.04
"194","BHR",2003,"BH","Bahrain",NA,37374.8955736848,21.6236936954681,1057.77083333333,88.376,"Middle East & North Africa (all income levels)","Manama","50.5354","26.1921","High income: nonOECD","Not classified",53.9
"195","BHR",2004,"BH","Bahrain",NA,38724.4906070407,21.670994283338,1106.83424657534,88.386,"Middle East & North Africa (all income levels)","Manama","50.5354","26.1921","High income: nonOECD","Not classified",53.71
"196","BHR",2005,"BH","Bahrain",NA,39770.7608248512,22.1539052425912,1171.64054054054,88.4,"Middle East & North Africa (all income levels)","Manama","50.5354","26.1921","High income: nonOECD","Not classified",52.83
"197","BHR",2006,"BH","Bahrain",NA,40220.9427436057,20.0147585904882,1271.36216216216,88.419,"Middle East & North Africa (all income levels)","Manama","50.5354","26.1921","High income: nonOECD","Not classified",52.68
"198","BHR",2007,"BH","Bahrain",NA,40979.8715755273,26.0012907084577,1368.75733333333,88.441,"Middle East & North Africa (all income levels)","Manama","50.5354","26.1921","High income: nonOECD","Not classified",52.44
"199","BHR",2008,"BH","Bahrain",NA,40843.8460598766,26.5384794631902,1468.12763157895,88.468,"Middle East & North Africa (all income levels)","Manama","50.5354","26.1921","High income: nonOECD","Not classified",52.29
"200","BHR",2009,"BH","Bahrain",NA,39343.225490129,22.8150695118711,1574.70263157895,88.5,"Middle East & North Africa (all income levels)","Manama","50.5354","26.1921","High income: nonOECD","Not classified",51.67
"201","BHR",2010,"BH","Bahrain",NA,39423.6512887923,23.1011996172261,1655.27427821522,88.535,"Middle East & North Africa (all income levels)","Manama","50.5354","26.1921","High income: nonOECD","Not classified",51.75
"202","BHR",2011,"BH","Bahrain",NA,39676.7170222452,22.4847023079385,1702.75619295958,88.575,"Middle East & North Africa (all income levels)","Manama","50.5354","26.1921","High income: nonOECD","Not classified",51.83
"203","BHR",2012,"BH","Bahrain",NA,40992.5567832413,21.8109970402909,1731.91818181818,88.619,"Middle East & North Africa (all income levels)","Manama","50.5354","26.1921","High income: nonOECD","Not classified",51.83
"204","BHR",2014,"BH","Bahrain",NA,45666.4894524738,NA,1768.74025974026,88.719,"Middle East & North Africa (all income levels)","Manama","50.5354","26.1921","High income: nonOECD","Not classified",51.83
"205","BHS",2002,"BS","Bahamas, The",NA,21606.4371551766,5.10013908205841,30.8861138861139,82.118,"Latin America & Caribbean (all income levels)","Nassau","-77.339","25.0661","High income: nonOECD","Not classified",45.41
"206","BHS",2003,"BS","Bahamas, The",NA,21304.6613470209,4.80793141561391,31.5441558441558,82.172,"Latin America & Caribbean (all income levels)","Nassau","-77.339","25.0661","High income: nonOECD","Not classified",45.63
"207","BHS",2004,"BS","Bahamas, The",NA,21619.3946485119,5.34350884699215,32.2216783216783,82.226,"Latin America & Caribbean (all income levels)","Nassau","-77.339","25.0661","High income: nonOECD","Not classified",45.67
"208","BHS",2005,"BS","Bahamas, The",NA,22602.8862149903,5.29039341762771,32.8914085914086,82.28,"Latin America & Caribbean (all income levels)","Nassau","-77.339","25.0661","High income: nonOECD","Not classified",45.9
"209","BHS",2006,"BS","Bahamas, The",NA,23417.2343600181,4.95775176369338,33.5465534465534,82.334,"Latin America & Caribbean (all income levels)","Nassau","-77.339","25.0661","High income: nonOECD","Not classified",45.94
"210","BHS",2007,"BS","Bahamas, The",NA,23928.0213178184,4.93920393620036,34.1917082917083,82.388,"Latin America & Caribbean (all income levels)","Nassau","-77.339","25.0661","High income: nonOECD","Not classified",46.06
"211","BHS",2008,"BS","Bahamas, The",NA,23397.8157719741,4.29200170975969,34.8238761238761,82.442,"Latin America & Caribbean (all income levels)","Nassau","-77.339","25.0661","High income: nonOECD","Not classified",46.06
"212","BHS",2009,"BS","Bahamas, The",NA,22196.8194943696,4.63052032245335,35.4425574425574,82.495,"Latin America & Caribbean (all income levels)","Nassau","-77.339","25.0661","High income: nonOECD","Not classified",46.24
"213","BHS",2010,"BS","Bahamas, The",NA,22431.1376351944,6.82932128703268,36.0469530469531,82.549,"Latin America & Caribbean (all income levels)","Nassau","-77.339","25.0661","High income: nonOECD","Not classified",46.38
"214","BHS",2011,"BS","Bahamas, The",NA,22665.1675571131,5.19984401885954,36.6344655344655,82.606,"Latin America & Caribbean (all income levels)","Nassau","-77.339","25.0661","High income: nonOECD","Not classified",46.51
"215","BHS",2012,"BS","Bahamas, The",NA,23234.7922247687,5.15011493388616,37.2015984015984,82.667,"Latin America & Caribbean (all income levels)","Nassau","-77.339","25.0661","High income: nonOECD","Not classified",46.58
"216","BHS",2014,"BS","Bahamas, The",NA,23576.960514993,NA,38.2671328671329,82.801,"Latin America & Caribbean (all income levels)","Nassau","-77.339","25.0661","High income: nonOECD","Not classified",46.58
"217","BIH",2002,"BA","Bosnia and Herzegovina",NA,4972.2789891407,3.75525129406538,74.38177734375,39.264,"Europe & Central Asia (all income levels)","Sarajevo","18.4214","43.8607","Upper middle income","Blend",43.86
"218","BIH",2003,"BA","Bosnia and Herzegovina",NA,5261.89809560056,3.79542285371936,74.55689453125,39.244,"Europe & Central Asia (all income levels)","Sarajevo","18.4214","43.8607","Upper middle income","Blend",44
"219","BIH",2004,"BA","Bosnia and Herzegovina",34.04,5723.55424677102,4.08022510946524,74.7240625,39.223,"Europe & Central Asia (all income levels)","Sarajevo","18.4214","43.8607","Upper middle income","Blend",44.24
"220","BIH",2005,"BA","Bosnia and Herzegovina",NA,6412.54988560358,4.2272056727006,74.87064453125,39.202,"Europe & Central Asia (all income levels)","Sarajevo","18.4214","43.8607","Upper middle income","Blend",43.84
"221","BIH",2006,"BA","Bosnia and Herzegovina",NA,7330.40943345172,4.57598324764023,74.97078125,39.181,"Europe & Central Asia (all income levels)","Sarajevo","18.4214","43.8607","Upper middle income","Blend",43.82
"222","BIH",2007,"BA","Bosnia and Herzegovina",33.06,8025.02320669422,4.59661890971243,75.0081640625,39.16,"Europe & Central Asia (all income levels)","Sarajevo","18.4214","43.8607","Upper middle income","Blend",44.12
